State,County,Area,District,Latitude,Longitude,AveDbh8,ACONIF,HypoOcea,LobaOreg,LobaPulm,LobaScro,NephBell,NephHelv,NephResu,PeltColl,PseuAnom,PseuAnth,PseuCroc,SticFuli,SticLimb,PercentSlope,TransAspect,Elevation,PlotNum,tmax1,tmax2,tmax3,tmax4,tmax5,tmax6,tmax7,tmax8,tmax9,tmax10,tmax11,tmax12,tmin1,tmin2,tmin3,tmin4,tmin5,tmin6,tmin7,tmin8,tmin9,tmin10,tmin11,tmin12,tday1,tday2,tday3,tday4,tday5,tday6,tday7,tday8,tday9,tday10,tday11,tday12,tave1,tave2,tave3,tave4,tave5,tave6,tave7,tave8,tave9,tave10,tave11,tave12,relh1,relh2,relh3,relh4,relh5,relh6,relh7,relh8,relh9,relh10,relh11,relh12,prec1,prec2,prec3,prec4,prec5,prec6,prec7,prec8,prec9,prec10,prec11,prec12,etpj1,etpj2,etpj3,etpj4,etpj5,etpj6,etpj7,etpj8,etpj9,etpj10,etpj11,etpj12,vpsa1,vpsa2,vpsa3,vpsa4,vpsa5,vpsa6,vpsa7,vpsa8,vpsa9,vpsa10,vpsa11,vpsa12,vpam1,vpam2,vpam3,vpam4,vpam5,vpam6,vpam7,vpam8,vpam9,vpam10,vpam11,vpam12,mind1,mind2,mind3,mind4,mind5,mind6,mind7,mind8,mind9,mind10,mind11,mind12,sfmm1,sfmm2,sfmm3,sfmm4,sfmm5,sfmm6,sfmm7,sfmm8,sfmm9,sfmm10,sfmm11,sfmm12,DegDays
OREGON,Klamath,Winema N.F.,Klamath,42.50058977,-122.1650633,42,166.0469,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.975528267,6,1026148,1.90579,3.55245,5.66736,8.83073,12.91073,17.14073,22.3682,23.08897,19.21645,12.91645,4.10231,1.18817,-6.63172,-6.1185,-5.01359,-3.05582,-0.48506,2.70418,6.13989,6.2859,3.45429,0.02414,-4.32011,-6.78172,-1.44744,-0.25169,1.46231,4.14498,7.63483,11.45406,15.97231,16.47069,13.00817,7.83817,0.78579,-1.94506,-2.35758,-1.27421,0.33069,2.89245,6.21322,9.92245,14.25831,14.68817,11.33656,6.47418,-0.10344,-2.78758,67.6601,64.4641,61.944,59.2586,56.2601,54.7601,51.9601,50.8509,52.1586,57.5663,68.5509,69.4403,200.6766,172.1341,162.5608,128.2421,86.3931,46.9011,18.5586,9.5762,37.6172,94.5487,235.5432,260.7095,0,0,7,15.161,28.161,42,55,49,31,14.161,0,0,548.652,598.843,678.227,821.418,1045.817,1352.231,1814.63,1873.245,1497.817,1060.403,645.828,528.667,371.253,386.322,420.414,487.429,588.667,741.605,943.59,953.337,782.176,611.253,443.176,367.161,2006.766,1721.341,1408.608,827.588,-9.064,-790.989,-1519.414,-1423.238,-553.828,506.493,2355.432,2607.095,9269.52,13401.267,19565.604,25698.441,29986.234,31730.697,30988.094,26922.723,21259.928,15052.188,10267.943,8247.209,20214.389
OREGON,Klamath,Winema N.F.,Klamath,42.50008611,-122.098475,40.5,79.60077,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.249999992,5.1,1026152,3.14225,5.23006,7.72025,11.12704,15.34637,19.54789,24.64873,25.2477,21.2277,14.8494,5.80006,2.4614,-6.07558,-5.31624,-3.92691,-1.98454,0.61564,3.78564,6.84783,6.73867,3.73764,0.19933,-3.67455,-6.19558,-0.47708,1.07242,3.13158,5.96092,9.54025,13.3394,17.63261,17.95328,14.34073,9.07412,2.06242,-0.93794,-1.45794,-0.03843,1.90158,4.57244,7.98109,11.67092,15.75328,15.99394,12.48394,7.52564,1.06394,-1.85794,65.6932,62.1829,59.6169,56.5321,53.5339,52.2321,49.1067,47.7981,48.8219,53.6219,65.5474,67.3084,157.9205,133.2054,126.9733,97.7685,69.1079,37.4387,14.9067,8.6,30.1455,71.8975,180.9896,202.4132,0,0,9.983,20,34,48,60,52.745,33.831,16,4,0,589.594,659.697,764.461,932.309,1190.158,1530.94,2016.11,2057.195,1633.904,1153.479,708.545,569.764,387.679,410.679,455.867,527.764,637.867,800.697,990.849,983.781,797.916,619.085,464.933,383.848,1579.205,1332.054,960.272,377.685,-362.921,-1065.613,-1710.933,-1549.101,-713.462,222.975,1689.896,2024.132,9338.477,13517.775,19673.912,25805.652,30109.084,31932.895,31158.891,27042.986,21390.871,15146.106,10352.628,8338.364,24057.299
OREGON,Klamath,Winema N.F.,Chiloquin,42.49768056,-121.8321556,22.8,68.45645,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.793892654,5.3,1026168,3.02255,5.23725,7.96159,11.59006,15.98194,20.26347,25.40113,25.86113,21.61113,15.18925,6.03537,2.42255,-6.75014,-5.72826,-4.13592,-2.17932,0.55174,3.79174,6.73939,6.48516,3.26469,-0.42296,-4.21014,-6.88826,-0.81932,0.91643,3.1969,6.16537,9.89878,13.77113,18.04643,18.22455,14.38408,9.03455,2.00068,-1.23592,-1.85779,-0.23745,1.9169,4.70537,8.26878,12.02878,16.07408,16.17408,12.44174,7.38408,0.91455,-2.22592,64.0718,61.0531,58.4765,54.9424,52.0765,50.7765,47.4765,46.0765,46.9765,51.3765,63.2341,65.2765,121.9289,103.7524,102.0759,75.1075,53.1061,33.2449,13.8531,11.0765,24.5296,52.2932,136.7585,159.6728,0,0,9,19.188,34.035,48.235,59.423,50.423,31.035,14.188,3,0,574.516,651.939,767.939,945.221,1219.408,1574.113,2069.113,2092.925,1638.408,1150.174,705.363,557.469,368.235,398.235,449.469,520.129,635.469,800.704,983.704,966.282,771.235,591.469,446.469,364.235,1219.289,1037.524,741.759,175.442,-524.015,-1114.593,-1703.567,-1452.332,-685.746,83.111,1277.585,1596.728,7716.5,11682.598,17883.225,24400.521,29341.631,31458.027,30572.129,25875.191,19694.141,13346.309,8670.104,6754.059,24350.383
OREGON,Klamath,Winema N.F.,Klamath,42.49698273,-121.7655789,35.1,67.07124,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.165434692,4.9,1026172,3.66028,6.05756,8.90483,12.60661,17.04467,21.29483,26.36739,26.78739,22.50933,16.06561,6.82817,3.0685,-6.36622,-5.27817,-3.59894,-1.657,1.063,4.26361,7.04456,6.69472,3.43472,-0.24094,-3.81622,-6.49817,-0.27894,1.59028,3.97756,6.98756,10.74756,14.58578,18.75089,18.87089,14.99283,9.64106,2.63089,-0.68894,-1.347,0.39089,2.65578,5.4795,9.05756,12.78011,16.70911,16.74106,12.973,7.91361,1.50911,-1.70894,63.3389,60.1017,57.6094,54.0017,51.1017,49.8256,46.4017,45.0017,45.8017,50.0389,62.3211,64.5567,104.2155,87.5689,87.9805,63.5711,47.2639,29.9622,13.0272,10.0272,21.435,43.9794,115.07,135.305,0,4.744,11.567,22.567,37,51,62.744,54.567,35.311,17.311,4.567,0,597.711,684.633,811.361,1000.106,1290.028,1659.756,2162.8,2178.8,1704.028,1198.183,737.633,580.472,378.922,411.728,467.728,540.472,659.472,827.889,1004.472,980.667,780.922,599.922,459.922,374.922,1042.155,742.844,521.241,-41.287,-674.361,-1230.378,-1814.806,-1591.293,-844.982,-96.848,1013.702,1353.05,9484.039,13813.726,19879.891,25918.953,30053.096,31719.699,31082.195,27001.812,21546.109,15480.265,10528.146,8340.031,26211.668
OREGON,Klamath,Winema N.F.,Chiloquin,42.4962462,-121.6990039,20.8,60.84022,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.014852136,5.8,1026176,2.19606,4.18047,6.74692,10.28692,14.65692,18.99692,24.22692,24.7277,20.4777,14.0825,5.03047,1.59528,-7.30836,-6.34914,-4.84914,-2.86914,-0.08394,3.20164,6.38644,6.23442,3.02922,-0.69558,-4.77836,-7.45836,-1.53914,0.03606,2.18047,5.1025,8.84969,12.7725,17.19528,17.44125,13.60528,8.25808,1.16606,-1.96394,-2.54914,-1.07472,0.9525,3.7125,7.29047,11.10328,15.30808,15.48605,11.75605,6.69606,0.12606,-2.92394,64.5675,61.9356,59.5278,56.2278,53.3278,52.0278,48.9078,47.648,48.6558,53.1278,64.3558,65.8039,136.9703,115.5145,114.7145,86.4789,59.2472,39.9836,16.8078,13.248,27.8836,60.775,153.6536,179.8095,0,0,7,16.922,31,46,57.52,48.922,29,12.52,2,0,545.442,612.164,714.164,878.086,1135.528,1475.25,1961.047,1991.645,1557.528,1091.086,664.164,528.442,352.52,379.52,425.52,493.922,606.442,768.442,959.722,949.922,758.922,579.922,427.722,348,1369.703,1155.145,930.145,357.127,-368.528,-980.164,-1615.03,-1384.104,-591.164,219.643,1476.536,1798.095,7316.52,11282.983,17585.326,24313.236,29396.6,31650.451,30711.129,25791.619,19468.336,12958.176,8263.951,6384.802,22078.828
OREGON,Klamath,Winema N.F.,Klamath,42.54985611,-122.1644069,26,105.2384,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.749999985,6,1028148,1.972,3.58902,5.67635,8.80717,12.86685,17.08735,22.32685,23.06635,19.20002,12.91983,4.13933,1.282,-6.62217,-6.11565,-5.02832,-3.08832,-0.53452,2.63517,6.06783,6.21783,3.41082,-0.00348,-4.33185,-6.78217,-1.40483,-0.22782,1.45902,4.11983,7.58933,11.39002,15.9225,16.4287,12.97617,7.83168,0.802,-1.88483,-2.31533,-1.25832,0.32902,2.85952,6.16933,9.863,14.20218,14.64218,11.30567,6.46118,-0.088,-2.74483,67.452,64.2665,61.8,59.195,56.2348,54.7298,51.8918,50.7298,52.1267,57.4647,68.3932,68.9715,200.9667,173.6748,164.545,128.7582,85.975,46.4533,18.4918,10.1,37.9217,95.0998,238.448,260.8797,0,0,6,14.032,27.633,41.652,54,46,28,12,0,0,550.733,600.385,678.435,819.517,1042.2,1346.318,1808.332,1867.92,1494.617,1060.087,646.783,531.733,371.652,386.05,419.733,485.733,586.765,737.783,938.733,948.733,780.032,610,442.683,367.05,2009.667,1736.748,1459.45,866.632,3.117,-785.017,-1489.082,-1325,-460.783,578.998,2384.48,2608.797,7049.135,10981.138,17272.398,24065.484,29229.02,31513.863,30557.105,25567.027,19173.371,12644.734,7987.342,6134.945,20121.787
OREGON,Klamath,Winema N.F.,Klamath,42.54935074,-122.0977669,21.4,77.10496,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.17860619,4.4,1028152,4.25483,6.68978,9.46672,13.05716,17.37761,21.53761,26.53733,27.02717,22.91644,16.48644,7.256,3.60511,-5.53272,-4.592,-2.99156,-1.08156,1.51844,4.63844,7.36133,7.06089,3.94044,0.37044,-3.06867,-5.62272,0.398,2.24889,4.556,7.48628,11.13005,14.88005,18.97978,19.15961,15.43889,10.13889,3.18889,-0.022,-0.632,1.04889,3.23961,5.98961,9.45005,13.09005,16.94933,17.04889,13.42844,8.42844,2.09844,-1.002,64.2956,60.4333,57.8333,54.3972,51.3956,50.1956,46.6956,45.2333,46.0956,50.5911,63.3928,65.7956,126.1495,104.7972,101.47,75.3178,56.1444,30.22,12.6956,8.3,24.5244,55.395,139.4417,156.875,0,4.017,11,22.017,37.017,51.405,62.017,52.378,31.783,14.405,4,0,628.089,717.756,844.844,1035.511,1323.339,1691.644,2194.111,2218.717,1753.528,1238.844,767.756,609.089,404.044,434.044,489.089,563.728,681.117,849.756,1026.089,1005.089,809.044,627,487.044,401.044,1261.495,935.502,673.7,92.674,-586.076,-1239.963,-1795.565,-1540.711,-708.252,107.382,1274.417,1568.75,7092.359,11008.257,17260.523,23986.938,29114.799,31358.377,30427.521,25479.205,19067.619,12655.924,8005.02,6152.982,27585.193
OREGON,Klamath,Winema N.F.,Chiloquin,42.54694167,-121.8312389,23.6,62.677,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.165434731,4.7,1028168,3.88519,6.32514,9.19033,12.89033,17.3103,21.53033,26.58514,27.00514,22.75516,16.30514,7.05514,3.29514,-6.16486,-5.09484,-3.41,-1.49,1.18,4.34514,7.05516,6.7,3.47516,-0.15481,-3.62,-6.28481,-0.06481,1.82514,4.22519,7.22514,10.95514,14.76033,18.89514,19.00514,15.15516,9.81519,2.85,-0.46486,-1.13481,0.61516,2.89514,5.70514,9.24516,12.94033,16.82514,16.85514,13.11516,8.07519,1.72,-1.48486,63.3481,59.9003,57.3481,53.7,50.8,49.5481,46,44.6,45.4,49.7,62.3,64.5,104.8495,89.5489,89.2489,63.9486,48.2486,28.8484,12.4,9.5,21.4486,44.2003,115.4495,135.3975,0,4,10.519,22,37,52,62.517,52.522,32.003,14.522,4,0,607.519,696.514,825.519,1017,1308.514,1678.552,2182.514,2197.514,1721.516,1212.519,749,590,385,417.516,474,547,665,832.514,1005,981,783,603.519,467,381,1048.495,783.489,566.389,-20.514,-664.514,-1271.516,-1814.017,-1533.189,-745.6,-8.186,1034.495,1353.975,7399.251,11391.045,17714.902,24445.389,29499.236,31723.818,30789.527,25907.848,19571.42,13078.566,8348.604,6431.307,26718.424
OREGON,Klamath,Winema N.F.,Klamath,42.598625,-122.0970556,35.4,90.92244,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.629409508,4.5,1030152,4.16049,6.53683,9.27981,12.84539,17.15448,21.32189,26.33539,26.8389,22.73073,16.30814,7.11683,3.53049,-5.61235,-4.70158,-3.1186,-1.2251,1.34568,4.444,7.16933,6.89375,3.81467,0.27558,-3.15976,-5.70717,0.31232,2.11217,4.39424,7.30164,10.925,14.67074,18.78256,18.98125,15.27789,9.99049,3.07049,-0.09768,-0.71768,0.92049,3.08515,5.81256,9.25424,12.88424,16.75607,16.87049,13.27399,8.294,1.98308,-1.0825,64.3001,60.4924,57.9611,54.5442,51.4701,50.1442,46.7183,45.2533,46.1701,50.7275,63.4924,65.7092,131.6945,110.2762,106.7229,78.7086,57.6393,30.9586,13.3701,8.735,25.5067,58.011,145.7897,162.3248,0,6,13.35,24.09,38.168,51.908,63.168,57,38.35,19.35,6,0,624.207,710.933,835.49,1022.049,1305.683,1668.982,2167.021,2194.24,1735.698,1226.49,760.933,606.117,401.558,430.299,484.635,558.207,672.543,838.283,1013.285,993.817,802.076,622.65,483.299,398.558,1316.945,934.762,653.379,64.373,-606.812,-1247.664,-1824.504,-1679.65,-895.433,-19.74,1277.897,1623.248,11305.246,15645.054,21628.631,27095.129,30603.223,31943.4,31336.553,28060.051,23134.414,17242.922,12364.448,10224.778,27084.777
OREGON,Klamath,Winema N.F.,Chiloquin,42.59621186,-121.8303181,21.3,77.46932,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.933012691,4.9,1030168,3.47481,5.78427,8.59372,12.26188,16.66188,20.90373,26.01373,26.45427,22.19427,15.75427,6.56427,2.90427,-6.52519,-5.48519,-3.84519,-1.92519,0.73481,3.89653,6.67707,6.37535,3.17535,-0.43054,-3.98293,-6.65519,-0.45519,1.34427,3.69427,6.67242,10.38427,14.20427,18.39427,18.54481,14.70427,9.37838,2.40653,-0.85519,-1.51519,0.15427,2.37427,5.17242,8.70242,12.40427,16.34653,16.41481,12.68481,7.66481,1.29481,-1.86573,63.2465,60.2643,57.6411,54.1,51.0643,49.7815,46.2411,44.8411,45.8,50.2,62.5054,64.5643,110.4628,96.8628,94.4573,67.9519,50.1054,30.7054,13.4,10.2411,22.0054,46.1108,121.38,144.0093,0,4,10,21,36,50.172,61.815,52.815,32.987,15.226,4,0,590.535,672.535,795.481,978.707,1259.427,1619.427,2114.961,2135.069,1672.427,1176.892,725.946,573.535,374,405.589,458.946,529.946,643.589,806.707,978.946,958.946,766.589,591,454,370.589,1104.628,856.628,634.573,49.519,-614.946,-1198.115,-1782.271,-1534.86,-769.571,-10.91,1093.8,1440.093,8452.91,12536.739,18799.719,25252.234,29950.818,31962.504,31109.02,26603.578,20576.832,14206.518,9429.673,7458.349,25341.047
OREGON,Klamath,Winema N.F.,Chiloquin,42.64613333,-121.8949139,33.9,92.20579,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.750000031,4.3,1032164,4.32151,6.81198,9.70405,13.38405,17.77571,21.94571,26.95405,27.39556,23.19047,16.73198,7.46674,3.72985,-5.75864,-4.73373,-3.04341,-1.15492,1.43659,4.52825,7.12627,6.76103,3.60254,0.04254,-3.23864,-5.85373,0.34985,2.26674,4.68032,7.65881,11.33881,15.08198,19.14032,19.26508,15.47151,10.15825,3.24825,-0.03373,-0.71015,1.04151,3.33032,6.11881,9.61032,13.24198,17.04358,17.08151,13.40151,8.39151,2.11659,-1.05373,63.3674,59.7326,57.1476,53.4834,50.4,49.1642,45.5476,44.0642,44.9476,49.3326,62.3175,64.7491,109.6542,93.2708,93.0915,65.8962,50.5056,27.8104,12.4119,8.8476,22.1953,46.3263,118.9344,136.4971,0,4.358,11,22.683,38,52.683,62.834,52.683,32.683,14.683,4,0,625.731,718.42,852.627,1047.151,1342.032,1713.721,2215.928,2233.239,1757,1240.301,770.571,608.731,396.881,429.373,487.731,560.731,677.254,843.42,1010.254,984.896,790.373,612.373,480.373,394.373,1096.542,810.689,589.915,-21.538,-672.944,-1302.396,-1823.741,-1544.707,-758.547,8.08,1069.344,1364.971,7327.419,11279.381,17560.141,24299.342,29352.855,31578.09,30650.119,25760.443,19447.227,12965.545,8265.793,6391.501,27791.729
OREGON,Klamath,Winema N.F.,Klamath,42.69768056,-122.1624278,22.4,91.16336,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.586824074,5.8,1034148,2.31989,3.85989,5.88113,8.95172,12.95297,17.16297,22.41172,23.17297,19.32172,13.08433,4.40989,1.6725,-6.45136,-5.98875,-4.92692,-3.02692,-0.50692,2.60308,5.95308,6.10125,3.36183,0,-4.21875,-6.62875,-1.13011,-0.01136,1.62113,4.23172,7.65172,11.42558,15.92433,16.44433,13.03308,7.93125,1.00989,-1.5875,-2.06011,-1.0575,0.47989,2.96433,6.22433,9.88433,14.18433,14.63989,11.34308,6.54308,0.09864,-2.46875,66.9261,63.9261,61.6,59.0261,56.1261,54.4875,51.4059,50.2817,51.7817,57.1,67.8386,68.3,203.9962,180.9087,172.4531,131.8395,86.3828,46.6692,20.6136,12.6875,40.1692,97.9964,246.711,260.0293,0,0,6.739,15.183,28,42,55,48,30,13.183,3,0,561.864,609.739,686.25,826.047,1047.047,1349.558,1808.558,1869.616,1500.308,1067.125,656.864,543.125,376.125,390,423.125,488.125,588.125,736.183,931.308,941.125,777,610,446.125,371.125,2039.962,1809.087,1515.619,862.895,-4.172,-793.308,-1498.864,-1361.125,-498.308,571.281,2377.11,2600.293,8329.578,12411.149,18748.66,25286.768,29989.916,32007.738,31150.672,26636.432,20590.113,14086.95,9301.893,7334.516,20249.168
OREGON,Klamath,Winema N.F.,Klamath,42.69616667,-122.0960217,24.6,107.3477,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.030153689,4.8,1034152,3.87349,6.09296,8.7144,12.1919,16.4444,20.6119,25.6694,26.21842,22.15342,15.75796,6.66592,3.24894,-5.75454,-4.93401,-3.43803,-1.54901,0.98197,4.06099,6.85743,6.6575,3.665,0.1825,-3.33651,-5.85901,0.07849,1.74697,3.9269,6.77796,10.35342,14.09092,18.2569,18.51243,14.86993,9.62349,2.72447,-0.33151,-0.9325,0.58447,2.64046,5.32447,8.71546,12.33842,16.26342,16.43993,12.91197,7.97099,1.66743,-1.29856,64.6651,60.975,58.5401,55.15,52.05,50.7401,47.2401,45.8401,46.9106,51.625,64.1599,66.15,145.6968,124.9468,120.8067,88.7612,63.0408,33.8303,14.9401,9.8204,28.4401,65.006,164.4922,179.2922,0,4.099,10.25,21.099,34.644,48.796,59.5,51.349,32.349,15.099,4,0,613.849,692.349,808.342,986.447,1256.743,1607.342,2096.789,2130.637,1690.243,1196.849,742.349,595.75,397.25,422.599,473.599,544.849,655.099,816.25,991.394,977.5,793.5,618.25,476.599,394.25,1456.968,1134.707,890.317,254.654,-443.569,-1125.572,-1695.099,-1493.603,-686.057,182.003,1524.922,1792.922,8205.568,12157.994,18267.846,24543.906,29040.625,31068.873,30185.945,25858.863,19965.258,13801.948,9196.622,7317.638,25782.859
OREGON,Klamath,Winema N.F.,Chiloquin,42.69541406,-121.8952603,26.9,62.7636,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.456422116,4.7,1034164,3.79488,6.09488,8.85777,12.46777,16.81268,21.00777,26.07777,26.56688,22.37268,15.93777,6.78268,3.21488,-6.15491,-5.20711,-3.58711,-1.70711,0.86289,3.94289,6.65199,6.37199,3.27509,-0.22711,-3.65491,-6.26711,-0.11512,1.64289,3.95488,6.88488,10.53069,14.28488,18.42488,18.61399,14.84488,9.56777,2.67069,-0.51512,-1.17291,0.44488,2.63578,5.38488,8.84069,12.47578,16.36488,16.47399,12.82488,7.85578,1.56488,-1.51711,63.5801,60.1711,57.7,54.1289,51.0711,49.7,46.0911,44.6801,45.7,50.3,62.922,64.9,124.7955,107.0244,105.3244,75.5533,55.2512,30.6711,13.9,9.7801,24.5801,51.4512,134.8265,153.5755,0,4,11,22,36,51,62,53,33,16,4,0,605.199,687.289,810.199,993.289,1272.069,1627.488,2118.777,2144.399,1687.488,1192.488,739.78,588,385,414,468,538.289,650,809.289,977.199,959,772,600.289,466,382,1247.955,958.244,712.244,95.533,-563.488,-1223.289,-1783,-1545.199,-744.199,18.512,1228.265,1535.755,8547.846,12651.023,18923.18,25367.885,30042.922,32044.982,31194.229,26706.814,20705.732,14322.715,9529.067,7548.311,25815.4
OREGON,Jackson,Umpqua N.F.,Tiller,42.75,-123.0308,21.9,35.51289,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.165434731,3.4,1036096,6.03012,7.69874,9.60882,12.49163,16.32163,19.92882,24.48037,25.15435,21.85756,15.96874,8.0302,5.22012,-1.88724,-1.36402,-0.70394,0.85284,3.20284,6.05159,9.0115,8.84744,6.31142,3.48017,0.22753,-1.99402,2.91284,4.1274,5.54748,7.90426,11.15426,14.46146,18.38301,18.72895,15.73293,11.05012,4.95489,2.37606,2.07284,3.17012,4.45468,6.67301,9.76301,12.9902,16.74895,17.00167,14.08887,9.72606,4.12887,1.61606,70.5439,67.2837,63.9992,60.8594,57.9117,56.9272,54.2992,52.4992,53.3992,59.4544,71.3719,72.7076,174.7963,140.831,131.359,106.0707,73.4996,44.8536,17.8594,19.3544,41.1858,89.9996,184.0582,212.8691,1.845,4.322,10.322,20.447,35.167,48.447,57.447,46.488,27.488,11.644,3.322,1,752.423,820.15,905.606,1065.41,1325.699,1646.426,2113.443,2159.911,1786.699,1316.284,869.025,724.464,531.134,552.134,579.862,649.142,768.268,937.87,1148.423,1135.862,954.736,783.289,620.736,527.134,1690.771,1287.301,993.616,447.291,-355.17,-1004.881,-1602.27,-1247.597,-412.795,539.048,1740.929,2097.691,4190.108,7574.958,13792.869,21058.107,26899.303,29704.082,28498.484,22806.65,15820.181,9228.368,4956.135,3507.061,31262.352
OREGON,Jackson,Umpqua N.F.,Tiller,42.75000616,-122.9640275,55.2,104.5767,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.883022243,3.9,1036100,5.54738,7.08528,8.93822,11.79834,15.63639,19.26365,23.86365,24.55957,21.24687,15.37132,7.47837,4.75726,-2.26247,-1.75916,-1.14952,0.40318,2.75591,5.64183,8.69949,8.58528,6.06985,3.25111,-0.13247,-2.38916,2.47183,3.59885,4.96576,7.30723,10.56393,13.89984,17.88972,18.26564,15.26885,10.59738,4.48134,1.94048,1.64444,2.66738,3.89837,6.10576,9.19849,12.45576,16.28294,16.57477,13.65934,9.31456,3.67591,1.18639,70.8522,67.8628,64.4841,61.4036,58.3309,57.364,54.8174,53.0901,54.0901,60.2901,71.8583,72.8657,175.4043,140.9115,133.2262,108.9115,78.8952,47.4198,18.8853,20.7901,43.0198,93.3409,185.0436,212.5782,1.727,4.396,9.531,19.531,32.531,45.609,55.005,44.732,27.05,11.654,3.123,1.123,729.393,790.084,869.639,1022.738,1274.429,1587.393,2049.353,2097.945,1734.441,1277.183,840.48,702.258,517.099,536.429,561.246,628.516,744.198,911.541,1124.393,1115.577,938.838,770.691,604.507,512.099,1700.517,1286.024,1036.799,503.183,-219.511,-894.067,-1516.3,-1178.778,-381.298,572.141,1756.754,2090.977,4567.804,8260.99,14142.452,20859.188,26241.104,28882.703,27825.453,22470.584,16008.376,9815.531,5437.778,3536.066,29529.596
OREGON,Jackson,Umpqua N.F.,Tiller,42.7499,-122.8971,50.6,223.3109,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.992403872,3.6,1036104,5.90477,7.68298,9.69912,12.59511,16.45511,20.12741,24.76372,25.45142,22.05912,16.0392,7.95076,5.09247,-2.18826,-1.67596,-0.93137,0.68625,3.05625,5.93395,8.87034,8.71574,6.11813,3.21821,-0.04056,-2.29826,2.71625,3.99847,5.51068,7.90298,11.17298,14.53298,18.49929,18.85699,15.77707,10.98715,4.80387,2.18256,1.86256,3.00617,4.38699,6.64068,9.76068,13.03068,16.81937,17.08477,14.09247,9.63256,3.95625,1.40026,69.954,66.3386,63.0616,60.2171,57.2008,56.1779,53.3779,51.6549,52.5171,58.6549,70.7386,72.114,163.6376,134.4301,127.8153,102.1531,76.0605,45.0327,19.2401,19.4778,40.5958,88.3515,178.7571,203.0489,4.992,8.992,15.992,26.369,39.762,52.631,63,56.762,39.131,21.131,7.992,4,742.042,812.804,903.256,1064.855,1327.306,1654.29,2128.741,2177.372,1791.929,1310.724,859.804,714.443,519.591,539.591,570.051,641.583,760.042,930.182,1137.435,1125.583,942.213,769.221,608.591,515.591,1481.634,1092.535,782.412,230.448,-472.011,-1128.59,-1760.599,-1564.837,-767.979,228.446,1547.821,1906.489,10628.799,14857.178,20903.725,26618.633,30413.865,31936.75,31242.33,27670.799,22425.498,16471.93,11649.237,9549.17,31034.102
OREGON,Klamath,Winema N.F.,Klamath,42.74643525,-122.0949142,21.6,62.33321,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.671010056,4.3,1036152,4.23844,6.59141,9.34537,12.90935,17.21884,21.36432,26.37985,26.88985,22.76537,16.32588,7.16191,3.62844,-5.60553,-4.72603,-3.12206,-1.25206,1.26794,4.30794,6.95347,6.6695,3.6495,0.1705,-3.15056,-5.69553,0.35894,2.13241,4.43191,7.32588,10.93537,14.64588,18.72588,18.92141,15.23241,9.96241,3.09793,-0.03603,-0.67603,0.93744,3.11191,5.83091,9.24588,12.83638,16.67141,16.78191,13.20744,8.24844,2.00844,-1.02603,64.1453,60.305,57.805,54.2603,51.1553,49.7603,46.1603,44.7553,45.7603,50.4553,63.3598,65.495,133.3427,114.3924,111.6824,80.1669,58.7909,31.2206,14.4101,10.2552,26.4256,56.9065,146.0337,160.6784,0,5,12,23,38,52,63,54.503,34.603,16.603,4.552,0,626.447,711.894,837.794,1024.191,1306.588,1666.085,2159.433,2185.588,1730.241,1224.291,762.397,608.95,401.95,429.497,484.447,556.447,669.347,830.397,998.347,978.95,792.95,618,483.497,398.95,1333.427,1003.924,744.824,111.669,-590.091,-1247.794,-1808.899,-1587.034,-773.828,54.379,1323.762,1606.784,8818.821,13003.101,19257.709,25591.215,30101.631,32007.506,31220.734,26845,21004.57,14608.501,9839.44,7856.657,27016.342
